,Title,Employee,Location,type,Expire_date,catogry
107,Commi I/ Commi II / Commi III / Cashier - (Trainee/Experienced) - Mount Lavania,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,customer-service
108,Front of House ,Cafe Kumbuk,Colombo,Full-Time,25/05/2022 ,customer-service
109,Trolly Pusher & Baggers - Part Time - Malabe,Softlogic GLOMARK,Colombo,Part-Time,25/05/2022 ,customer-service
110,Sales Officers - North Central Province,Dialog Finance PLC,"Anuradhapura,Polonn...",Full-Time,25/05/2022 ,customer-service
111,Barista ,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,customer-service
112,Sales Officers - Eastern Province,Dialog Finance PLC,"Ampara,Trincomalee,...",Full-Time,25/05/2022 ,customer-service
113,Crew Member - (Full Time) - Minuwangoda,Domino's Pizza Sri Lanka,Gampaha,Full-Time,25/05/2022 ,customer-service
114,Trainee Sales Officers - Eastern Province,Dialog Finance PLC,"Ampara,Trincomalee,...",Full-Time,25/05/2022 ,customer-service
115,Commi I/ Commi II / Commi III / Cashier - (Trainee/Experienced) - Delkanda,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,customer-service
116,Marketing Assistant - Student Consultant ,Maryland Consultancy & Academy Pvt Ltd,Colombo,Full-Time,26/05/2022 ,customer-service
117,Crew Member - (Full Time) - Havelock,Domino's Pizza Sri Lanka,Colombo,Full-Time,25/05/2022 ,customer-service
118,Commi I/ Commi II / Commi III / Cashier - (Trainee/Experienced) - Kottawa,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,customer-service
119,Customer Service Executive - Female,Axis BPO,Colombo,Full-Time,25/05/2022 ,customer-service
120,Sales Coordinator - Female | Colombo / Kandy ,Rancrisp,"Colombo,Kandy",Full-Time,25/05/2022 ,customer-service
121,Vehicle Sales Executives,Toyota Lanka,"Colombo,Gampaha",Full-Time,25/05/2022 ,customer-service
122,Customer Relations Executives,Abans PLC,Gampaha,Full-Time,25/05/2022 ,customer-service
123,Cash Collector - Seeduwa / මුදල් අයකැමියන් - සීදුව,Abans PLC,Gampaha,Full-Time,25/05/2022 ,customer-service
124,Field Agent / பயனர் கையகப்படுத்தும் முகவர் / පරිශීලක අත්පත් කර ගැනීමේ නියෝජිතයා,SUOL INNOVATIONS LTD ,Colombo,Full-Time,25/05/2022 ,customer-service
125,Relationship Executive,ONEPAY,Colombo,Full-Time,17/05/2022 ,customer-service
126,Trainee Receptionists cum Telephone Operators - Female,Asia Asset Finance PLC,Colombo,Full-Time,25/05/2022 ,customer-service
127,Business Development Officers - Male,Reputed Bank In Sri Lanka,Colombo,Full-Time,25/05/2022 ,customer-service
128,Crew Member - (Full Time) - Ragama,Domino's Pizza Sri Lanka,Gampaha,Full-Time,25/05/2022 ,customer-service
129,Junior Customer Care Executive,Abans PLC,Colombo,Full-Time,25/05/2022 ,customer-service
130,Operation Supervisor - Rajagiriya,John Keells Logistics (Pvt) Ltd,"Colombo,Gampaha",Full-Time,25/05/2022 ,customer-service
131,Telesales Executive,BA Training Group,"Colombo,WorkingFro...",Full-Time,25/05/2022 ,customer-service
132,Client Relationship Executive ,Premium Support,Colombo,Full-Time,25/05/2022 ,customer-service
133,Crew Member - (Full Time) - Mathugama ,Domino's Pizza Sri Lanka,Kalutara,Full-Time,25/05/2022 ,customer-service
134,Customer Care Executive,Konnect BPO,Colombo,Full-Time,25/05/2022 ,customer-service
135,Customer Service Executives,HSBC Bank,Colombo,Full-Time,25/05/2022 ,customer-service
136,Crew Member - (Full Time) - Katugasthota,Domino's Pizza Sri Lanka,Kandy,Full-Time,25/05/2022 ,customer-service
137,Crew Member - (Full Time) - Kolonnawa ,Domino's Pizza Sri Lanka,Colombo,Full-Time,25/05/2022 ,customer-service
138,Crew Member - (Full Time) - Nittambuwa,Domino's Pizza Sri Lanka,Gampaha,Full-Time,25/05/2022 ,customer-service
139,Crew Member - (Full Time) - Kotahena ,Domino's Pizza Sri Lanka,Colombo,Full-Time,25/05/2022 ,customer-service
140,Sales Executive | Wattala,Softlogic Retail (Pvt) Ltd,Gampaha,Full-Time,24/05/2022 ,customer-service
141,Telemarketing Executive (Female/Male),Unique International Business Solutions Pvt. Ltd,Colombo,Full-Time,24/05/2022 ,customer-service
142,Receptionist,Premium Support,Colombo,Full-Time,24/05/2022 ,customer-service
143,Call Center Representatives - Boralesgamuwa ,DIVANJ,Colombo,Full-Time,24/05/2022 ,customer-service
144,Lead Generation Associate,First Notch (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,customer-service
145,Fashion Sales Executive ,ODEL PLC,Colombo,Full-Time,25/05/2022 ,customer-service
146,Customer Service Executive/ Managers,Nexa One Pty Ltd,Colombo,Full-Time,24/05/2022 ,customer-service
147,Delivery Handling Supervisor - Colombo,Pizza Hut Sri Lanka,Colombo,Full-Time,24/05/2022 ,customer-service
148,Senior Relationship Assistant - Business Banking,Nations Trust Bank,Colombo,Full-Time,24/05/2022 ,customer-service
149,Tele Sales Executive,Adaptra,Colombo,Full-Time,24/05/2022 ,customer-service
150,Client Service Executive (Female),Star Quest Company (Pvt) Ltd ,Colombo,Full-Time,24/05/2022 ,customer-service
151,Client Relationship Executive - Hindi / Arabic / German / Russian Speakers ,Premium Support,Colombo,Full-Time,24/05/2022 ,customer-service
152,Trolly Pusher & Baggers - Part Time - Thalawathugoda ,Softlogic GLOMARK,Colombo,Part-Time,24/05/2022 ,customer-service
153,Customer Relations Executive,Durdans Hospital,Colombo,Full-Time,24/05/2022 ,customer-service
154,Sales and Marketing Executive - Female,Ceylon Pick Multi Trading (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,customer-service
155,Lobby Manager,Nawaloka Hospitals PLC,Colombo,Full-Time,24/05/2022 ,customer-service
156,දෙපාර්තමේන්තු සුපරීක්ෂක - පාරිභෝගික සම්බන්ධතා නිලධාරී - (කාන්තා / පිරිමි),Keells ,Colombo,Full-Time,24/05/2022 ,customer-service
157,දෙපාර්තමේන්තු සුපරීක්ෂක (පුහුණු) - (කාන්තා / පිරිමි),Keells ,IslandWide,Full-Time,24/05/2022 ,customer-service
158,දෙපාර්තමේන්තු සුපරීක්ෂක (නුපුහුණු) - (කාන්තා / පිරිමි),Keells ,IslandWide,Full-Time,24/05/2022 ,customer-service
159,දෙපාර්තමේන්තු සුපරීක්ෂක - පාරිභෝගික සම්බන්ධතා නිලධාරී - (කාන්තා / පිරිමි),Keells ,Colombo,Full-Time,24/05/2022 ,customer-service
160,Senior Executive - Exports | Moratuwa,Trickle,Colombo,Full-Time,24/05/2022 ,customer-service
161,Customer Care Executives,Resident Immigration Consultancy (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,customer-service
162,Documentation Executive (Night Shift) ,MedSource Healthcare LLC,Colombo,Full-Time,24/05/2022 ,customer-service
163,Guest Relations Manager,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,24/05/2022 ,customer-service
164,Receptionist Cum Telephone Operator,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,customer-service
165,Receptionist Cum Telephone Operator,Asia Asset Finance PLC,Colombo,Full-Time,24/05/2022 ,customer-service
166,Associate Sales Executive,Hitachi Digital Payment Solutions Limited,Colombo,Full-Time,24/05/2022 ,customer-service
167,Customer Service Assistant | Head Office - Colombo 10,LOLC Development Finance,Colombo,Full-Time,24/05/2022 ,customer-service
168,Service Desk Role,HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,24/05/2022 ,customer-service
169,Executive - Sales | Moratuwa,Trickle,Colombo,Full-Time,24/05/2022 ,customer-service
170,Officer - Call Center Operations (General Insurance Head Office) - Male,LOLC Holdings PLC,Colombo,Full-Time,23/05/2022 ,customer-service
171,Operation Supervisor : Transport ,John Keells Logistics (Pvt) Ltd,"Colombo,Gampaha",Full-Time,23/05/2022 ,customer-service
172,Guest Relation Executive (Party Hostess),Burger King,Colombo,Full-Time,23/05/2022 ,customer-service
173,Junior Cashier & Accounts Assistant,The Colombo Picture Palace (Pvt) Ltd,Colombo,Full-Time,19/05/2022 ,customer-service
174,Administrative Officer ,The Suit,Gampaha,Full-Time,31/05/2022 ,customer-service
175,McDonald’s- Kuwait Guest Relations Leader (Males & Females) ‍| මැක්ඩොනල්ඩ්ස් - කුවේට් ආගන්තුක සබඳතා නායක (පිරිමි සහ ගැහැණු),FHS Travels & Tours,"ForeignJob,Island...",Full-Time,24/05/2022 ,customer-service
176,Medical Documentation Executive (Night Shift) ,MedSource Healthcare LLC,Colombo,Full-Time,24/05/2022 ,customer-service
177,Walk in Interview : Customer Service Associates ,Dialog Business Services (Pvt) Ltd,Colombo,Full-Time,23/05/2022 ,customer-service
178,Officer Customer Verification - Trilingual,Dialog Finance PLC,Colombo,Full-Time,24/05/2022 ,customer-service
179,Walk in Interview : Call Center Vacancies,Dialog Business Services (Pvt) Ltd,Colombo,Full-Time,23/05/2022 ,customer-service
180,Officer - Call Center Operations (General Insurance Head Office) - Male,LOLC Holdings PLC,Colombo,Full-Time,22/05/2022 ,customer-service
181,Customer Experience Associate,Dialog Axiata PLC,Gampaha,Full-Time,30/05/2022 ,customer-service
182,Customer Support Specialist ,Ideal Group,Colombo,Full-Time,22/05/2022 ,customer-service
183,Senior Manager / Manager - Contact Centre Operations,AEGIS Services Lanka,Colombo,Full-Time,20/05/2022 ,customer-service
184,Guest Relation Executive ,Burger King,Colombo,Full-Time,20/05/2022 ,customer-service
