,Title,Employee,Location,type,Expire_date,catogry
237,ERP Consultant -  Associate / Executive / Assistant Manager,Ernst & Young,Colombo,Full-Time,17/05/2022 ,banking
238,Junior Account Executive Cum Cashier - Colombo 3| කනිෂ්ඨ ගිණුම් විධායක සහ මුදල් අයකැමි -  කොළඹ 3,Abans Finance PLC,Colombo,Full-Time,20/05/2022 ,banking
239,Associate Manager - Internal Audit - Insurance Sector,LOLC Holdings PLC,Colombo,Full-Time,18/05/2022 ,banking
240,Assistant Manager - Digital Marketing,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,17/05/2022 ,banking
241,Assistant Manager,The Jobhouse,Colombo,Full-Time,17/05/2022 ,banking
242,Branch Managers ,Asia Asset Finance PLC,Colombo,Full-Time,17/05/2022 ,banking
243,Management Trainee | Colombo,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,17/05/2022 ,banking
244,Senior Group Manager / Assistant Vice President,The Jobhouse,Colombo,Full-Time,17/05/2022 ,banking
245,Head of Digital Financial Business,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,17/05/2022 ,banking
246,Manager,The Jobhouse,Colombo,Full-Time,17/05/2022 ,banking
247,Deputy Manager,The Jobhouse,Colombo,Full-Time,17/05/2022 ,banking
248,Manager - Cyber Threat Intelligence & Security Monitoring,Nations Trust Bank,Colombo,Full-Time,17/05/2022 ,banking
249,Analyst - Cyber Security,Nations Trust Bank,Colombo,Full-Time,17/05/2022 ,banking
250,Customer Care Executive - Banking Process - Malabe,Startek,Colombo,Full-Time,17/05/2022 ,banking
251,Customer Care Executives | Malabe,AEGIS Services Lanka,Colombo,Full-Time,17/05/2022 ,banking
252,Coordinator / Secretary - Iconic Trust (Pvt) Ltd,LOLC Holdings PLC,Colombo,Full-Time,17/05/2022 ,banking
253,Customer Care Executive - Wellawatta,AEGIS Services Lanka,Colombo,Full-Time,17/05/2022 ,banking
254,Manager - Internal Audit (Branch Banking & Operations),Nations Trust Bank,Colombo,Full-Time,17/05/2022 ,banking
255,Customer Care Executive - Banking Process - Wellawatta ,Startek,Colombo,Full-Time,17/05/2022 ,banking
256,Deputy Manager - Recruitment ,Nations Trust Bank,Colombo,Full-Time,17/05/2022 ,banking
257,Officer - Cash Operations | Keselwatte,LOLC Holdings PLC,Colombo,Full-Time,17/05/2022 ,banking
258,Trainees - Islandwide,Asia Asset Finance PLC,IslandWide,Full-Time,17/05/2022 ,banking
259,Technical Consultant,LOLC Holdings PLC,Colombo,Full-Time,17/05/2022 ,banking
260,Relationship Manager - Deposit Mobilization,Abans Finance PLC,Colombo,Full-Time,17/05/2022 ,banking
261,Assistant Manager - Talent Attraction,EY Global Delivery Services,Colombo,Full-Time,17/05/2022 ,banking
262,Senior Trustee Administrator,HSBC Bank,Colombo,Contract Basis,17/05/2022 ,banking
263,Assistant Manager - Deposit Mobilization,Abans Finance PLC,"Colombo,Kandy,Gall...",Full-Time,17/05/2022 ,banking
264,Manager - Talent Attraction,EY Global Delivery Services,Colombo,Full-Time,17/05/2022 ,banking
265,Senior Executive / Executive - Deposit,Abans Finance PLC,"Colombo,Kandy,Gall...",Full-Time,17/05/2022 ,banking
266,Senior Associate / Supervising Associate – GDS S2P Enablement,EY Global Delivery Services,Colombo,Full-Time,17/05/2022 ,banking
267,Executive - Recoveries | Colombo / Gampaha,Abans Finance PLC,"Colombo,Gampaha",Full-Time,17/05/2022 ,banking
268,Assistant Manager - BMC - External Communication,EY Global Delivery Services,Colombo,Full-Time,17/05/2022 ,banking
269,Senior Executive / Executive – Sales & Marketing,Abans Finance PLC,Colombo,Full-Time,17/05/2022 ,banking
270,Join AIA as a Wealth Planner - Full-Time,AIA Sri Lanka,IslandWide,Full-Time,25/05/2022 ,banking
271,"Manager / Assistant Manager - Business Operations (Bandaragama, Kegalle, Mathugama, Wariyapola)",Ventura Crystal Investments Ltd,"Kalutara,Kegalle,K...",Full-Time,17/05/2022 ,banking
272,Test Analyst ,HSBC Bank,Colombo,Full-Time,25/05/2022 ,banking
273,Business Executive/Senior Business Executive - Male,Company Name Withheld 401,Colombo,Full-Time,25/05/2022 ,banking
274,Executive – Leasing,Nations Trust Bank,Colombo,Full-Time,17/05/2022 ,banking
275,Senior Manager - Corporate Banking,Nations Trust Bank,Colombo,Full-Time,25/05/2022 ,banking
276,Deputy Relationship Manager - Middle Market Enterprises,Nations Trust Bank,Colombo,Full-Time,25/05/2022 ,banking
277,Trainee Executive – Sales & Marketing,Abans Finance PLC,Colombo,Full-Time,17/05/2022 ,banking
278,Marketing Officers - Business Operations | Bandaragama / Mathugama,Ventura Crystal Investments Ltd,Kalutara,Full-Time,17/05/2022 ,banking
279,Senior Business Analyst,HSBC Bank,Colombo,Full-Time,25/05/2022 ,banking
280,Product Manager - FinTech (Liability Products),Dialog Finance PLC,Colombo,Full-Time,25/05/2022 ,banking
281,Cluster Leads / Business Development Officers/ Senior Business Development Officers - Colombo City Office,Reputed Bank in Sri Lanka,Colombo,Full-Time,25/05/2022 ,banking
282,Brand Executive,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,25/05/2022 ,banking
283,Manager – Card Operations ,Dialog Finance PLC,Colombo,Full-Time,25/05/2022 ,banking
284,Trainee PHP Developer,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,20/05/2022 ,banking
285,Manager - Sales Administration - Life Insurance,LOLC Holdings PLC,Colombo,Full-Time,25/05/2022 ,banking
286,Support Engineer - Digital Banking,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,25/05/2022 ,banking
287,Test Manager,HSBC Bank,Colombo,Full-Time,25/05/2022 ,banking
288,Senior Manager / Chief Manager - Non-Motor Underwriting & Reinsurance,LOLC Holdings PLC,Colombo,Full-Time,25/05/2022 ,banking
289,Associate Manager - Human Resources,LOLC Development Finance,Colombo,Full-Time,25/05/2022 ,banking
290,Finance Executive,Asia Asset Finance PLC,Colombo,Full-Time,20/05/2022 ,banking
291,"Executive/ Junior Executive/Trainee - Internal Audit (Base Locations- Borella, Puttalam , Kurunegala)",Sarvodaya Development Finance Limited,"Colombo,Kurunagala",Full-Time,20/05/2022 ,banking
292,Banking Trainees,Commercial Bank of Ceylon PLC,Colombo,Full-Time,20/05/2022 ,banking
293,Assistant Accountant,Asia Asset Finance PLC,Colombo,Full-Time,20/05/2022 ,banking
294,Senior Fund Accountant,HSBC Bank,Colombo,Full-Time,20/05/2022 ,banking
295,Gold Loan Auditor (Executives/Senior Executives),Sarvodaya Development Finance Limited,Colombo,Full-Time,20/05/2022 ,banking
296,System Auditor (Executive / Senior Executive),Sarvodaya Development Finance Limited,Colombo,Full-Time,20/05/2022 ,banking
297,Internship - Marketing,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,20/05/2022 ,banking
298,Business Promotion Associates - Part Time,Asia Asset Finance PLC,Colombo,Part-Time,20/05/2022 ,banking
299,HR Trainee / Executive,Asia Asset Finance PLC,Colombo,Full-Time,20/05/2022 ,banking
