,Title,Employee,Location,type,Expire_date,catogry
404,Customer Care Executive - Out Bound Call Centre,AEGIS Services Lanka,Colombo,Full-Time,17/05/2022 ,school-leavers
405,Customer Care Executive - In Bound Call Centre ,AEGIS Services Lanka,Colombo,Full-Time,17/05/2022 ,school-leavers
406,Call Center Agent - Malabe,DigiSpan (Private) Limited,Colombo,Full-Time,17/05/2022 ,school-leavers
407,Customer Care Executive - Wellawatta,AEGIS Services Lanka,Colombo,Full-Time,17/05/2022 ,school-leavers
408,Data Entry Operator ,AEGIS Services Lanka,Colombo,Full-Time,17/05/2022 ,school-leavers
409,Customer Care Executive ,Ayendra & co.pvt,Colombo,Full-Time,17/05/2022 ,school-leavers
410,Delivery Riders - (Part-Time) - Gampaha District,Pizza Hut Sri Lanka,Gampaha,Part-Time,17/05/2022 ,school-leavers
411,Crew Member (Part Time) – Gampaha District,Pizza Hut Sri Lanka,Gampaha,Part-Time,17/05/2022 ,school-leavers
412,Crew Member (Part Time) – Puttalam District,Pizza Hut Sri Lanka,Puttalam,Part-Time,17/05/2022 ,school-leavers
413,Delivery Riders - (Part-Time) - Galle District,Pizza Hut Sri Lanka,Galle,Part-Time,17/05/2022 ,school-leavers
414,Crew Member (Full Time) – Badulla District ,Pizza Hut Sri Lanka,Badulla,Full-Time,17/05/2022 ,school-leavers
415,Crew Member (Full Time) – Galle District ,Pizza Hut Sri Lanka,Galle,Full-Time,17/05/2022 ,school-leavers
416,Crew Member (Full Time) – Kalutara District ,Pizza Hut Sri Lanka,Kalutara,Full-Time,17/05/2022 ,school-leavers
417,Crew Member (Part Time) – Kegalle District,Pizza Hut Sri Lanka,Kegalle,Part-Time,17/05/2022 ,school-leavers
418,Crew Member (Part Time) – Kalutara District,Pizza Hut Sri Lanka,Kalutara,Part-Time,17/05/2022 ,school-leavers
419,Crew Member (Full Time) – Gampaha District ,Pizza Hut Sri Lanka,Gampaha,Full-Time,17/05/2022 ,school-leavers
420,Delivery Riders - (Full-Time) - Bandaragama,Pizza Hut Sri Lanka,Kalutara,Full-Time,17/05/2022 ,school-leavers
421,Trainee Executive – Sales & Marketing,Abans Finance PLC,Colombo,Full-Time,17/05/2022 ,school-leavers
422,Delivery Riders - (Part-Time) - Colombo District,Pizza Hut Sri Lanka,Colombo,Part-Time,17/05/2022 ,school-leavers
423,Crew Member (Part Time) – Nuwara Eliya District,Pizza Hut Sri Lanka,NuwaraEliya,Part-Time,17/05/2022 ,school-leavers
424,Crew Member (Full Time) – Colombo District ,Pizza Hut Sri Lanka,Colombo,Full-Time,17/05/2022 ,school-leavers
425,Executive - Recoveries | Colombo / Gampaha,Abans Finance PLC,"Colombo,Gampaha",Full-Time,17/05/2022 ,school-leavers
426,Crew Member (Part Time) – Matale District,Pizza Hut Sri Lanka,Matale,Part-Time,17/05/2022 ,school-leavers
427,Delivery Riders - (Part-Time) - Puttalam District,Pizza Hut Sri Lanka,Puttalam,Part-Time,17/05/2022 ,school-leavers
428,Crew Member (Part Time) – Kandy District,Pizza Hut Sri Lanka,Kandy,Part-Time,17/05/2022 ,school-leavers
429,Delivery Rider (Full Time) – Kurunegala District ,Pizza Hut Sri Lanka,Kurunagala,Full-Time,17/05/2022 ,school-leavers
430,Associate/ Junior Associate - Business Operations (including Administration) - Female,Ventura Crystal Investments Ltd,Colombo,Full-Time,17/05/2022 ,school-leavers
431,මුදල් අයකැමි (නුපුහුණු) - (කාන්තා / පිරිමි) දිවයින පුරා,Keells ,IslandWide,Full-Time,17/05/2022 ,school-leavers
432,පාරිභෝගික සේවා සහායක (කාන්තා / පිරිමි),Keells ,Colombo,Full-Time,17/05/2022 ,school-leavers
433,Sales Executives | විකුණුම් විධායකයින් ,Sevensigns,Colombo,Full-Time,17/05/2022 ,school-leavers
434, මෙහෙයුම් සේවා සහයක (කාන්තා / පිරිමි) දිවයින පුරා,Keells ,IslandWide,Full-Time,17/05/2022 ,school-leavers
435,Crew Member (Full Time) – Bandaragama,Pizza Hut Sri Lanka,Kalutara,Full-Time,17/05/2022 ,school-leavers
436,Barista,Cafe Kumbuk,Colombo,Full-Time,25/05/2022 ,school-leavers
437,පාරිභෝගික සේවා සහායක - (කාන්තා / පිරිමි) | දිවයින පුරා,Keells ,IslandWide,Full-Time,17/05/2022 ,school-leavers
438,Marketing Officers - Business Operations | Bandaragama / Mathugama,Ventura Crystal Investments Ltd,Kalutara,Full-Time,17/05/2022 ,school-leavers
439,Marketing / Sales Executives,Data Management Systems (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,school-leavers
440,Delivery Rider (Full Time)  - Maharagama,Domino's Pizza Sri Lanka,Colombo,Full-Time,17/05/2022 ,school-leavers
441,Hot Kitchen Commis I/II/III / Kitchen Stewards,Jagro (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,school-leavers
442,Delivery Rider (Full Time)  - Union Place,Domino's Pizza Sri Lanka,Colombo,Full-Time,17/05/2022 ,school-leavers
443,Delivery Rider (Full Time)  - Nugegoda,Domino's Pizza Sri Lanka,Colombo,Full-Time,17/05/2022 ,school-leavers
444,Walk In interview : Ward Clerk,Durdans Hospital,Colombo,Full-Time,20/05/2022 ,school-leavers
445,Delivery Rider (Full Time)  - Kottawa,Domino's Pizza Sri Lanka,Colombo,Full-Time,17/05/2022 ,school-leavers
446,Join AIA as a Wealth Planner - Full-Time,AIA Sri Lanka,IslandWide,Full-Time,25/05/2022 ,school-leavers
447,Sales Officers,Sisili Projects Consortium (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,school-leavers
448,ක්ෂේත්‍ර විකුණුම් විධායකයින් - පිරිමි |පානදුර / කළුතර (Field Sales Executives - Male | Panadura / Kalutara),Bharti Airtel Lanka (Pvt) Ltd,Kalutara,Full-Time,20/05/2022 ,school-leavers
449,Walkin Interview - Cashier Supermarkets - HydeParkCorner/ Wattala / Thalawathugoda / Dehiwela/ Battaramulla,Richard Pieris & Company PLC,Colombo,Full-Time,20/05/2022 ,school-leavers
450,Personal Assistant / Coordinator,UN CONSORTIUM,Colombo,Full-Time,25/05/2022 ,school-leavers
451,Sales Executive - A/C,Abans PLC,Colombo,Full-Time,25/05/2022 ,school-leavers
452,Marketing and Sales Officer,Techscrolll (pvt) Ltd.,Colombo,Full-Time,25/05/2022 ,school-leavers
453,Business Executive/Senior Business Executive - Male,Company Name Withheld 401,Colombo,Full-Time,25/05/2022 ,school-leavers
454,Customer Coordinator,Micro Bytech,Colombo,Full-Time,25/05/2022 ,school-leavers
455,Trainee/Digital Marketing Executive,Euro Cosmetics (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,school-leavers
456,Sales Executive,W Trading,Colombo,Full-Time,25/05/2022 ,school-leavers
457,Call Centre Associate,XGen Group Pvt Ltd,Colombo,Full-Time,25/05/2022 ,school-leavers
458,Customer Service Assistant (Trainee / Experienced) - Mount Lavania,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,school-leavers
459,Marketing Executive,UN CONSORTIUM,Colombo,Full-Time,25/05/2022 ,school-leavers
460,Cluster Leads / Business Development Officers/ Senior Business Development Officers - Colombo City Office,Reputed Bank in Sri Lanka,Colombo,Full-Time,25/05/2022 ,school-leavers
461,Sales Executive - Colombo | Jaffna | Mannar Kilinochchi | Mullaitivu,Serandib Technologies Asia (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,school-leavers
462,Trainee : Sales Executive ,Millerholz (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,school-leavers
463,Office Assistant,Nawaloka Hospitals PLC,Colombo,Full-Time,25/05/2022 ,school-leavers
464,Crew Member / කාර්ය මණ්ඩල සාමාජික  - Pastry Shop,Klassy Pastry Shop,Colombo,Full-Time,25/05/2022 ,school-leavers
465,"Waiters / Kitchen Stewards | Abudhabi, UAE",FHS Travels & Tours,"ForeignJob,Island...",Full-Time,25/05/2022 ,school-leavers
466,Office Assistant,Nawaloka Hospitals PLC,Colombo,Full-Time,25/05/2022 ,school-leavers
467,මුදල් අයකැමි (නුපුහුණු) - (කාන්තා / පිරිමි) දිවයින පුරා,Keells ,IslandWide,Full-Time,25/05/2022 ,school-leavers
468,"Executive Sous Chefs / Sous Chefs / Chef De Partie / Demi Chef De Partie / Cooks | Abudhabi, UAE",FHS Travels & Tours,"ForeignJob,Island...",Full-Time,25/05/2022 ,school-leavers
469,Call Center Executives,Zeus BPO,Colombo,Full-Time,25/05/2022 ,school-leavers
470,Customer Care Executive - Out Bound Call Centre | Wattala,AEGIS Services Lanka,Gampaha,Full-Time,25/05/2022 ,school-leavers
471,Customer Care Executive - In Bound Call Centre  | Wattala,Startek,Gampaha,Full-Time,25/05/2022 ,school-leavers
472,Customer Service Assistant (Trainee / Experienced) - Nawala,Softlogic GLOMARK,Colombo,Full-Time,25/05/2022 ,school-leavers
473,"Customer Care Executive | Hindi, Malayalam, Telugu, Bengali, Arabic ",Axis BPO,Colombo,Full-Time,20/05/2022 ,school-leavers
474,Trolly Pusher & Baggers - Part Time - Delkanda,Softlogic GLOMARK,Gampaha,Part-Time,25/05/2022 ,school-leavers
475,Customer Care Executive - In Bound Call Centre  | Wattala,AEGIS Services Lanka,Gampaha,Full-Time,25/05/2022 ,school-leavers
476,Field Marketing Officer,Nawaloka Hospitals PLC,Colombo,Full-Time,25/05/2022 ,school-leavers
477,Sales Executive ,Millerholz (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,school-leavers
478,රූපලාවන්‍ය ශිල්පීන් - මාලබේ / රාජගිරිය (පුහුණු / නුපුහුණු) | Beauticians - Malabe / Rajagiria (Trained / Untrained) ,Salon Sajee,Colombo,Full-Time,20/05/2022 ,school-leavers
479,Customer Care Executive - Out Bound Call Centre | Wattala,Startek,Gampaha,Full-Time,25/05/2022 ,school-leavers
480,Outlet Operation Assistant | Kaduwela - අලෙවිසැල් මෙහෙයුම් සහායක |  කඩුවෙල,Keells ,Colombo,Full-Time,20/05/2022 ,school-leavers
481,Customer Service Assistant (Trainee / Experienced) - Malabe,Softlogic GLOMARK,Colombo,Full-Time,20/05/2022 ,school-leavers
482,Administration Assistants | North / East / Central,Asia Asset Finance PLC,"Kandy,Ampara,Jaffn...",Full-Time,20/05/2022 ,school-leavers
483,ජේෂ්ඨ ගබඩා සහයක | Senior Warehouse Assistant - කෙරවලපිටිය (දිවා/රාත්‍රී සේවා මුරය),Keells ,Colombo,Full-Time,20/05/2022 ,school-leavers
484,ගබඩා සහයක - කෙරවලපිටිය (දිවා/රාත්රී),Keells ,Colombo,Full-Time,20/05/2022 ,school-leavers
485,පාරිභෝගික සේවා සහායක - සම්මුඛ පරීක්ෂණ: ගාල්ල - රැකියා පියස | Customer Service Assistant – Interviews: Rekiya Piyasa – Galle,Keells ,IslandWide,Full-Time,20/05/2022 ,school-leavers
486,Business Promotion Associates - Part Time,Asia Asset Finance PLC,Colombo,Part-Time,20/05/2022 ,school-leavers
487,Customer Service Assistant (Trainee / Experienced) - Kottawa,Softlogic GLOMARK,Colombo,Full-Time,20/05/2022 ,school-leavers
488,Banking Trainees,Commercial Bank of Ceylon PLC,Colombo,Full-Time,20/05/2022 ,school-leavers
489,රීච් ට්‍රක් රථ ක්‍රියාකරු | Reach Truck Operator - කෙරවලපිටිය (දිවා/රාත්‍රී සේවා මුරය),Keells ,Colombo,Full-Time,20/05/2022 ,school-leavers
